Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Zinc-Silver Battery
appliedenergistics2:facade:0, Cable Facade - Expended Zinc-Silver Battery
appliedenergistics2:facade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Lead
appliedenergistics2:facade:0, Cable Facade - Block of Silver
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Nickel
appliedenergistics2:facade:0, Cable Facade - Block of Invar
appliedenergistics2:facade:0, Cable Facade - Block of Zinc
appliedenergistics2:facade:0, Cable Facade - Block of Brass
appliedenergistics2:facade:0, Cable Facade - Abyssal Stone
appliedenergistics2:facade:0, Cable Facade - Jaded Stone
appliedenergistics2:facade:0, Cable Facade - Quarried Stone
appliedenergistics2:facade:0, Cable Facade - Crushed Obsidian
appliedenergistics2:facade:0, Cable Facade - Sulfur Ore
appliedenergistics2:facade:0, Cable Facade - Saltpeter Ore
appliedenergistics2:facade:0, Cable Facade - Dark Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Dark Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Dark Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Zinc Ore
appliedenergistics2:facade:0, Cable Facade - Poor Iron Ore
appliedenergistics2:facade:0, Cable Facade - Poor Gold Ore
appliedenergistics2:facade:0, Cable Facade - Poor Copper Ore
appliedenergistics2:facade:0, Cable Facade - Poor Tin Ore
appliedenergistics2:facade:0, Cable Facade - Poor Lead Ore
appliedenergistics2:facade:0, Cable Facade - Poor Silver Ore
appliedenergistics2:facade:0, Cable Facade - Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Poor Zinc Ore
appliedenergistics2:facade:0, Cable Facade - tile.railcraft.ore.magic.name
appliedenergistics2:facade:0, Cable Facade - Saltpeter Ore Spawner
appliedenergistics2:facade:0, Cable Facade - Abyssal Stone Paver
appliedenergistics2:facade:0, Cable Facade - Abyssal Stone Brick
appliedenergistics2:facade:0, Cable Facade - Polished Abyssal Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Abyssal Stone
appliedenergistics2:facade:0, Cable Facade - Etched Abyssal Stone
appliedenergistics2:facade:0, Cable Facade - Abyssal Cobblestone
appliedenergistics2:facade:0, Cable Facade - Bleached Bone Stone Paver
appliedenergistics2:facade:0, Cable Facade - Bleached Bone Stone Brick
appliedenergistics2:facade:0, Cable Facade - Polished Bleached Bone Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Bleached Bone Stone
appliedenergistics2:facade:0, Cable Facade - Etched Bleached Bone Stone
appliedenergistics2:facade:0, Cable Facade - Bleached Bone Cobblestone
appliedenergistics2:facade:0, Cable Facade - Blood Stained Stone Paver
appliedenergistics2:facade:0, Cable Facade - Blood Stained Stone Brick
appliedenergistics2:facade:0, Cable Facade - Polished Blood Stained Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Blood Stained Stone
appliedenergistics2:facade:0, Cable Facade - Etched Blood Stained Stone
appliedenergistics2:facade:0, Cable Facade - Blood Stained Cobblestone
appliedenergistics2:facade:0, Cable Facade - Frost Bound Stone Paver
appliedenergistics2:facade:0, Cable Facade - Frost Bound Stone Brick
appliedenergistics2:facade:0, Cable Facade - Polished Frost Bound Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Frost Bound Stone
appliedenergistics2:facade:0, Cable Facade - Etched Frost Bound Stone
appliedenergistics2:facade:0, Cable Facade - Frost Bound Cobblestone
appliedenergistics2:facade:0, Cable Facade - Infernal Stone Paver
appliedenergistics2:facade:0, Cable Facade - Infernal Stone Brick
appliedenergistics2:facade:0, Cable Facade - Polished Infernal Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Infernal Stone
appliedenergistics2:facade:0, Cable Facade - Etched Infernal Stone
appliedenergistics2:facade:0, Cable Facade - Infernal Cobblestone
appliedenergistics2:facade:0, Cable Facade - Jaded Stone Paver
appliedenergistics2:facade:0, Cable Facade - Jaded Stone Brick
appliedenergistics2:facade:0, Cable Facade - Polished Jaded Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Jaded Stone
appliedenergistics2:facade:0, Cable Facade - Etched Jaded Stone
appliedenergistics2:facade:0, Cable Facade - Jaded Cobblestone
appliedenergistics2:facade:0, Cable Facade - Quarried Paver
appliedenergistics2:facade:0, Cable Facade - Quarried Brick
appliedenergistics2:facade:0, Cable Facade - Polished Quarried Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Quarried Stone
appliedenergistics2:facade:0, Cable Facade - Etched Quarried Stone
appliedenergistics2:facade:0, Cable Facade - Quarried Cobblestone
appliedenergistics2:facade:0, Cable Facade - Sandy Stone Paver
appliedenergistics2:facade:0, Cable Facade - Sandy Stone Brick
appliedenergistics2:facade:0, Cable Facade - Polished Sandy Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Sandy Stone
appliedenergistics2:facade:0, Cable Facade - Etched Sandy Stone
appliedenergistics2:facade:0, Cable Facade - Sandy Cobblestone
appliedenergistics2:facade:0, Cable Facade - Badlands Stone Paver
appliedenergistics2:facade:0, Cable Facade - Badlands Stone Brick
appliedenergistics2:facade:0, Cable Facade - Polished Badlands Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Badlands Stone
appliedenergistics2:facade:0, Cable Facade - Etched Badlands Stone
appliedenergistics2:facade:0, Cable Facade - Badlands Cobblestone
appliedenergistics2:facade:0, Cable Facade - Nether Brick
appliedenergistics2:facade:0, Cable Facade - Fitted Nether Brick
appliedenergistics2:facade:0, Cable Facade - Polished Nether Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Nether Stone
appliedenergistics2:facade:0, Cable Facade - Etched Nether Stone
appliedenergistics2:facade:0, Cable Facade - Nether Cobblestone
appliedenergistics2:facade:0, Cable Facade - Red Nether Brick
appliedenergistics2:facade:0, Cable Facade - Red Nether Brick
appliedenergistics2:facade:0, Cable Facade - Polished Red Nether Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Red Nether Stone
appliedenergistics2:facade:0, Cable Facade - Etched Red Nether Stone
appliedenergistics2:facade:0, Cable Facade - Red Nether Cobblestone
appliedenergistics2:facade:0, Cable Facade - Andesite Paver
appliedenergistics2:facade:0, Cable Facade - Andesite Brick
appliedenergistics2:facade:0, Cable Facade - Polished Andesite
appliedenergistics2:facade:0, Cable Facade - Chiseled Andesite
appliedenergistics2:facade:0, Cable Facade - Etched Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Diorite Paver
appliedenergistics2:facade:0, Cable Facade - Diorite Brick
appliedenergistics2:facade:0, Cable Facade - Polished Diorite
appliedenergistics2:facade:0, Cable Facade - Chiseled Diorite
appliedenergistics2:facade:0, Cable Facade - Etched Diorite
appliedenergistics2:facade:0, Cable Facade - Diorite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Granite Paver
appliedenergistics2:facade:0, Cable Facade - Granite Brick
appliedenergistics2:facade:0, Cable Facade - Polished Granite
appliedenergistics2:facade:0, Cable Facade - Chiseled Granite
appliedenergistics2:facade:0, Cable Facade - Etched Granite
appliedenergistics2:facade:0, Cable Facade - Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Pearlized Paver
appliedenergistics2:facade:0, Cable Facade - Pearlized Stone Brick
appliedenergistics2:facade:0, Cable Facade - Polished Pearlized Stone
appliedenergistics2:facade:0, Cable Facade - Chiseled Pearlized Stone
appliedenergistics2:facade:0, Cable Facade - Etched Pearlized Stone
appliedenergistics2:facade:0, Cable Facade - Pearlized Cobblestone
appliedenergistics2:facade:0, Cable Facade - Creosote Wood Block
appliedenergistics2:facade:0, Cable Facade - White Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Orange Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Magenta Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Light Blue Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Yellow Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Lime Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Pink Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Gray Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Cyan Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Purple Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Blue Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Brown Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Green Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Red Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Black Reinforced Concrete
appliedenergistics2:facade:0, Cable Facade - Worldspike Point
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Thorium Ore
appliedenergistics2:facade:0, Cable Facade - Uranium Ore
appliedenergistics2:facade:0, Cable Facade - Boron Ore
appliedenergistics2:facade:0, Cable Facade - Lithium Ore
appliedenergistics2:facade:0, Cable Facade - Magnesium Ore
appliedenergistics2:facade:0, Cable Facade - Copper Block
appliedenergistics2:facade:0, Cable Facade - Tin Block
appliedenergistics2:facade:0, Cable Facade - Lead Block
appliedenergistics2:facade:0, Cable Facade - Thorium Block
appliedenergistics2:facade:0, Cable Facade - Uranium Block
appliedenergistics2:facade:0, Cable Facade - Boron Block
appliedenergistics2:facade:0, Cable Facade - Lithium Block
appliedenergistics2:facade:0, Cable Facade - Magnesium Block
appliedenergistics2:facade:0, Cable Facade - Graphite Block
appliedenergistics2:facade:0, Cable Facade - Beryllium Block
appliedenergistics2:facade:0, Cable Facade - Zirconium Block
appliedenergistics2:facade:0, Cable Facade - Manganese Block
appliedenergistics2:facade:0, Cable Facade - Aluminum Block
appliedenergistics2:facade:0, Cable Facade - Silver Block
appliedenergistics2:facade:0, Cable Facade - Manganese Oxide Block
appliedenergistics2:facade:0, Cable Facade - Manganese Dioxide Block
appliedenergistics2:facade:0, Cable Facade - Zirconia Block
appliedenergistics2:facade:0, Cable Facade - Palladium Block
appliedenergistics2:facade:0, Cable Facade - Tin Oxide Block
appliedenergistics2:facade:0, Cable Facade - Nickel Oxide Block
appliedenergistics2:facade:0, Cable Facade - Cobalt Oxide Block
appliedenergistics2:facade:0, Cable Facade - Ruthenium Oxide Block
appliedenergistics2:facade:0, Cable Facade - Iridium Oxide Block
appliedenergistics2:facade:0, Cable Facade - Molybdenum Block
appliedenergistics2:facade:0, Cable Facade - Copper Oxide Block
appliedenergistics2:facade:0, Cable Facade - Cobalt Block
appliedenergistics2:facade:0, Cable Facade - Nickel Block
appliedenergistics2:facade:0, Cable Facade - Platinum Block
appliedenergistics2:facade:0, Cable Facade - Uranium-238 Block
appliedenergistics2:facade:0, Cable Facade - Neptunium-237 Block
appliedenergistics2:facade:0, Cable Facade - Plutonium-242 Block
appliedenergistics2:facade:0, Cable Facade - Americium-243 Block
appliedenergistics2:facade:0, Cable Facade - Curium-246 Block
appliedenergistics2:facade:0, Cable Facade - Berkelium-247 Block
appliedenergistics2:facade:0, Cable Facade - Californium-252 Block
appliedenergistics2:facade:0, Cable Facade - Supercold Ice
appliedenergistics2:facade:0, Cable Facade - Heavy Water Moderator
appliedenergistics2:facade:0, Cable Facade - Beryllium-Carbon Neutron Reflector
appliedenergistics2:facade:0, Cable Facade - Lead-Steel Neutron Reflector
appliedenergistics2:facade:0, Cable Facade - Glowing Mushroom Block
appliedenergistics2:facade:0, Cable Facade - Wasteland Earth
appliedenergistics2:facade:0, Cable Facade - Wasteland Portal
appliedenergistics2:facade:0, Cable Facade - Tritium Lamp
appliedenergistics2:facade:0, Cable Facade - Solidified Corium
appliedenergistics2:facade:0, Cable Facade - Fertilized Dirt
appliedenergistics2:facade:0, Cable Facade - Lapis Glass
appliedenergistics2:facade:0, Cable Facade - Lapis Lamp
appliedenergistics2:facade:0, Cable Facade - Dyeing Machine
appliedenergistics2:facade:0, Cable Facade - Bean Pod
appliedenergistics2:facade:0, Cable Facade - Spectre Block
appliedenergistics2:facade:0, Cable Facade - Quartz Lamp
appliedenergistics2:facade:0, Cable Facade - Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Contact Button
appliedenergistics2:facade:0, Cable Facade - Contact Lever
appliedenergistics2:facade:0, Cable Facade - Superlubricent Ice
appliedenergistics2:facade:0, Cable Facade - Block of Sticks
appliedenergistics2:facade:0, Cable Facade - Returning Block of Sticks
appliedenergistics2:facade:0, Cable Facade - White Luminous Block
appliedenergistics2:facade:0, Cable Facade - Orange Luminous Block
appliedenergistics2:facade:0, Cable Facade - Magenta Luminous Block
appliedenergistics2:facade:0, Cable Facade - Light Blue Luminous Block
appliedenergistics2:facade:0, Cable Facade - Yellow Luminous Block
appliedenergistics2:facade:0, Cable Facade - Lime Luminous Block
appliedenergistics2:facade:0, Cable Facade - Pink Luminous Block
appliedenergistics2:facade:0, Cable Facade - Gray Luminous Block
appliedenergistics2:facade:0, Cable Facade - Light Gray Luminous Block
appliedenergistics2:facade:0, Cable Facade - Cyan Luminous Block
appliedenergistics2:facade:0, Cable Facade - Purple Luminous Block
appliedenergistics2:facade:0, Cable Facade - Blue Luminous Block
appliedenergistics2:facade:0, Cable Facade - Brown Luminous Block
appliedenergistics2:facade:0, Cable Facade - Green Luminous Block
appliedenergistics2:facade:0, Cable Facade - Red Luminous Block
appliedenergistics2:facade:0, Cable Facade - Black Luminous Block
appliedenergistics2:facade:0, Cable Facade - White Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Orange Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Magenta Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Light Blue Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Yellow Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Lime Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Pink Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Gray Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Light Gray Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Cyan Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Purple Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Blue Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Brown Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Green Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Red Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Black Translucent Luminous Block
appliedenergistics2:facade:0, Cable Facade - Super Lubricent Stone
appliedenergistics2:facade:0, Cable Facade - Trigger Glass
appliedenergistics2:facade:0, Cable Facade - Ancient Brick [INTERNAL]
appliedenergistics2:facade:0, Cable Facade - Sided Block of Redstone
appliedenergistics2:facade:0, Cable Facade - Spectre Planks
appliedenergistics2:facade:0, Cable Facade - Spectre Wood
appliedenergistics2:facade:0, Cable Facade - Spectre Leaves
appliedenergistics2:facade:0, Cable Facade - Biome Cobblestone
appliedenergistics2:facade:0, Cable Facade - Biome Stone
appliedenergistics2:facade:0, Cable Facade - Biome Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Biome Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Biome Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Biome Glass
appliedenergistics2:facade:0, Cable Facade - White Grass
appliedenergistics2:facade:0, Cable Facade - Orange Grass
appliedenergistics2:facade:0, Cable Facade - Magenta Grass
appliedenergistics2:facade:0, Cable Facade - Light Blue Grass
appliedenergistics2:facade:0, Cable Facade - Yellow Grass
appliedenergistics2:facade:0, Cable Facade - Lime Grass
appliedenergistics2:facade:0, Cable Facade - Pink Grass
